Artist ID,Name,Nationality,Gender,Birth Year,Death Year
34451,Jennifer Allora,American,Female,1974.0,Unknown
34452,Guillermo Calzadilla,Cuban,Male,1971.0,Unknown
34459,Paul Sharits,American,Male,1943.0,1993.0
34460,Svetlana Alpers,American,Female,1936.0,Unknown
34462,Marine Hugonnier,French,Female,1969.0,Unknown
34464,James Hyde,American,Male,1958.0,Unknown
34465,Barney Kulok,American,Gender unknown,1981.0,Unknown
34468,Ben Rose,American,Male,1916.0,1980.0
34484,Katy Grannan,American,Female,1969.0,Unknown
34488,Xiao Lu,Chinese,Female,1962.0,Unknown
34494,Jamie Isenstein,American,Female,1975.0,Unknown
34528,Guy de Cointet,American,Male,1934.0,1983.0
34532,Isaac Julien,British,Male,1960.0,Unknown
34536,von Foerster,Nationality unknown,Male,1911.0,2002.0
34537,Zeilinger,Austrian,Male,1945.0,Unknown
34539,iGuzzini illuminazione S.p.A.,Nationality unknown,Gender unknown,1958.0,Unknown
34540,Beckermann,Austrian,Female,1952.0,Unknown
34541,Gilbert Bretterbauer,Austrian,Male,1957.0,Unknown
34542,Martin Bruch,Austrian,Male,1961.0,Unknown
34543,einLab,American,Gender unknown,Unknown,Unknown
34545,Endlicher,Austrian,Male,1960.0,Unknown
34548,Groting,German,Female,1961.0,Unknown
34549,Shini Pararajasingham,Nationality unknown,Gender unknown,Unknown,Unknown
34551,Haim Steinbach,American,Gender unknown,1944.0,Unknown
34555,Charlotte Posenenske,German,Female,1930.0,1985.0
34557,Gilberto Corretti,Italian,Gender unknown,1941.0,Unknown
34558,Paolo Deganello,Italian,Male,1940.0,Unknown
34559,Massimo Morozzi,Italian,Male,1941.0,Unknown
34560,Dario Bartolini,Italian,Male,1943.0,Unknown
34561,Lucia Bartolini,Italian,Female,1944.0,Unknown
34577,Sabine Hornig,German,Female,1964.0,Unknown
34597,Anthony McCall,American,Male,1946.0,Unknown
34619,El Anatsui,Ghanaian,Male,1944.0,Unknown
34623,Robin Fletcher,Nationality unknown,Gender unknown,Unknown,Unknown
34624,Gary Chitty,Nationality unknown,Gender unknown,Unknown,Unknown
34625,Paul Richards,Nationality unknown,Gender unknown,Unknown,Unknown
34626,Robert Koepke,German,Male,1893.0,1968.0
34638,Eric Convents,Nationality unknown,Male,Unknown,Unknown
34639,Roger Steylaerts,Nationality unknown,Male,Unknown,Unknown
34650,Slavs and Tatars,Nationality unknown,Gender unknown,2005.0,Unknown
34660,"Gebrüder Thonet, Koritschan, Moravia (Czech Republic)",Nationality unknown,Gender unknown,Unknown,Unknown
34671,The Beatles,Nationality unknown,Gender unknown,1960.0,Unknown
34673,Residents,American,Gender unknown,1972.0,Unknown
34674,Devo,American,Gender unknown,1973.0,Unknown
34692,Miao Xiaochun,Chinese,Male,1964.0,Unknown
34699,Julius Shulman,American,Male,1910.0,2009.0
34708,Sterling Ruby,German,Male,1972.0,Unknown
34714,Diango Hernandez,Cuban,Male,1970.0,Unknown
34722,Ai Weiwei,Chinese,Male,1957.0,Unknown
34723,Hai Bo,Chinese,Male,1962.0,Unknown
34724,Hong Lei,Chinese,Male,1960.0,Unknown
34725,Pierre Missey,French,Gender unknown,Unknown,Unknown
34727,Mary Beth Edelson,American,Female,1933.0,Unknown
34728,Sheng Qi,Chinese,Male,1965.0,Unknown
34729,Weng Fen,Chinese,Male,1961.0,Unknown
34732,Zheng Guogu,Chinese,Male,1970.0,Unknown
34734,Ercole Brini,Italian,Male,1913.0,1989.0
34740,Philip Glass,American,Gender unknown,1937.0,Unknown
34742,Tino Sehgal,British,Male,1976.0,Unknown
34743,Jackson Mac Low,American,Male,1922.0,2004.0
34764,Wardell Milan,American,Male,1978.0,Unknown
34782,Lida Abdul,Afghan,Female,1973.0,Unknown
34784,Trisha Brown,American,Female,1936.0,Unknown
34785,Jessica Mein,Brazilian,Female,1975.0,Unknown
34787,Leo Villareal,American,Male,1967.0,Unknown
34788,Kalup Linzy,American,Male,1977.0,Unknown
34789,George Bures Miller,Canadian,Male,1960.0,Unknown
34790,Cabaret Voltaire,Nationality unknown,Gender unknown,Unknown,Unknown
34791,Downtown Community TV Center,Nationality unknown,Gender unknown,1972.0,Unknown
34792,Fishbone,Nationality unknown,Gender unknown,Unknown,Unknown
34793,Raindance Corporation,Nationality unknown,Gender unknown,Unknown,Unknown
34794,Test Dept.,British,Gender unknown,1981.0,Unknown
34795,The Coil,British,Gender unknown,1982.0,Unknown
34796,TVTV,American,Gender unknown,1972.0,Unknown
34797,Ulay,German,Male,1943.0,Unknown
34798,University Community Video,Nationality unknown,Gender unknown,Unknown,Unknown
34799,Video Free America,Nationality unknown,Gender unknown,Unknown,Unknown
34802,John Evan Hughes,Nationality unknown,Male,Unknown,Unknown
34803,Marc Camille Chaimowicz,British,Male,1946.0,Unknown
34804,Shu Lea Cheang,Taiwanese,Female,1954.0,Unknown
34805,Stevenson J. Palfi,American,Male,1952.0,2005.0
34806,Doris Cross,American,Gender unknown,1906.0,Unknown
34807,Pierre Binggeli,Nationality unknown,Gender unknown,Unknown,Unknown
34808,Jill Godmilow,Nationality unknown,Gender unknown,Unknown,Unknown
34809,Joan La Barbara,American,Female,1947.0,Unknown
34810,Adam Friedman,Nationality unknown,Male,Unknown,Unknown
34811,Akira Kurosaki,Japanese,Male,1937.0,Unknown
34812,Alex Weil,American,Male,1951.0,Unknown
34813,Angel Velasco Shaw,American,Female,1963.0,Unknown
34814,Annabel Jankel,British,Female,Unknown,Unknown
34816,Ardele Lister,Canadian,Female,1950.0,Unknown
34817,Arthur Ginsberg,American,Male,1941.0,Unknown
34818,Ayumi Shino,Japanese,Female,1959.0,Unknown
34819,Barbara Buckner,American,Female,1950.0,Unknown
34820,Bill Seaman,American,Male,1956.0,Unknown
34821,Bob Giraldi,American,Male,1939.0,Unknown
34822,Bob Sabiston,American,Male,1967.0,Unknown
34823,Branda Miller,American,Female,1952.0,Unknown
34824,Brice Dellsperger,French,Male,1971.0,Unknown
34825,Bruce Gowers,British,Male,Unknown,Unknown
34826,Charlie Levi,Nationality unknown,Male,Unknown,Unknown
34827,Chen Jue,Nationality unknown,Gender unknown,Unknown,Unknown
34828,Chuck Statler,Nationality unknown,Male,Unknown,Unknown
34829,Claude Beller,American,Male,1945.0,Unknown
34830,Colin Campbell,Canadian,Male,1942.0,2001.0
34831,Dale Hoyt,American,Male,1961.0,Unknown
34832,Daniel Reeves,American,Male,1948.0,Unknown
34833,David Hogan,Nationality unknown,Male,Unknown,Unknown
34834,David Mallet,Nationality unknown,Male,Unknown,Unknown
34835,Davidson Gigliotti,American,Male,1939.0,Unknown
34836,Dean Winkler,Nationality unknown,Male,Unknown,Unknown
34837,Diane Bonder,American,Female,1960.0,2006.0
34838,Dieter Meier,Swiss,Male,1945.0,Unknown
34839,Dmitry Troitsky,Russian,Male,1971.0,Unknown
34840,Don Munroe,Nationality unknown,Male,Unknown,Unknown
34841,Donigan Cumming,American,Male,1947.0,Unknown
34842,Elsa Cayo,Peruvian,Female,1951.0,Unknown
34843,Frank Gillette,American,Male,1941.0,Unknown
34844,Fred Simon,American,Male,1945.0,Unknown
34845,Gary Glassman,Nationality unknown,Male,Unknown,Unknown
34846,Graeme Whifler,American,Male,1951.0,Unknown
34847,Gregg Bordowitz,American,Male,1964.0,Unknown
34848,Greg Durbin,American,Male,1950.0,Unknown
34849,Helen De Michiel,American,Female,1953.0,Unknown
34850,Hitoshi Nomura,Japanese,Male,1945.0,Unknown
34851,Irit Batsry,Israeli,Female,1957.0,Unknown
34852,James Byrne,American,Male,1950.0,Unknown
34853,Jane Veeder,American,Female,1944.0,Unknown
34854,Jean-Bernard Menoud,Nationality unknown,Male,Unknown,Unknown
34855,Jeff Stein,Nationality unknown,Male,Unknown,Unknown
34856,Jim Mulligan,Nationality unknown,Male,Unknown,Unknown
34857,Joan Logue,American,Female,1942.0,Unknown
34858,Joe Dea,American,Male,Unknown,Unknown
34859,John DeGraaf,Nationality unknown,Male,Unknown,Unknown
34860,John Reilly,American,Male,1939.0,Unknown
34861,John Sanborn,American,Male,1954.0,Unknown
34862,Jon Alpert,American,Male,1948.0,Unknown
34863,Jud Yalkut,American,Male,1938.0,2013.0
34864,Judith Barry,American,Female,1949.0,Unknown
34865,Jules Backus,American,Male,1944.0,1996.0
34866,Keiko Tsuno,Japanese,Female,1944.0,Unknown
34867,Ken Feingold,American,Male,1952.0,Unknown
34868,Ken Kobland,American,Male,1946.0,Unknown
34869,Kevin Godley,British,Male,1945.0,Unknown
34870,Kyoko Michishita,Japanese,Female,1942.0,Unknown
34871,Lol Crème,British,Male,1947.0,Unknown
34872,Mao Kawaguchi,Japanese,Male,1951.0,Unknown
34873,Mark Magill,American,Male,1952.0,Unknown
34874,Mary McFerran,American,Female,Unknown,Unknown
34875,Matthew Geller,American,Male,1954.0,Unknown
34876,Michael Nesmith,American,Male,1942.0,Unknown
34877,Michael Shamberg,American,Male,1945.0,Unknown
34878,Michael Smith,American,Male,1951.0,Unknown
34879,Mickey McGowan,American,Female,1946.0,Unknown
34880,Mindy Faber,Nationality unknown,Female,Unknown,Unknown
34881,Miranda July,American,Female,1974.0,Unknown
34882,Nancy Buchanan,American,Female,1946.0,Unknown
34883,Neil Goldberg,American,Male,1963.0,Unknown
34884,Norman Cohn,Canadian,Male,1946.0,Unknown
34885,Olga Stolpovskaya,Russian,Female,1969.0,Unknown
34886,Paul Dougherty,American,Male,1953.0,Unknown
34887,Paul Harrison,British,Male,1966.0,Unknown
34888,Paul Ryan,American,Male,1943.0,2013.0
34889,Peter Care,British,Male,1953.0,Unknown
34890,Péter Forgács,Hungarian,Male,1950.0,Unknown
34891,Philippe Gautier,Nationality unknown,Male,Unknown,Unknown
34892,Phyllis Baldino,American,Female,1956.0,Unknown
34893,Pia Lindman,Finnish,Female,1965.0,Unknown
34894,Pratibha Parmar,British,Female,1955.0,Unknown
34896,Ralph Hocking,British,Male,1931.0,Unknown
34897,Richard Foreman,American,Male,1937.0,Unknown
34898,Richard Lowenstein,Australian,Male,1959.0,Unknown
34899,Robert Farber,American,Male,1948.0,1995.0
34900,Robert Withers,Nationality unknown,Male,Unknown,Unknown
34901,Rocky Morton,British,Male,1955.0,Unknown
34902,Sadie Benning,American,Female,1973.0,Unknown
34904,Sandy McLeod,Nationality unknown,Female,Unknown,Unknown
34906,Sherry Miller,Nationality unknown,Female,Unknown,Unknown
34907,Shi Jian,Chinese,Male,1973.0,Unknown
34908,Simone Forti,American,Female,1935.0,Unknown
34909,Skip Blumberg,American,Male,1946.0,Unknown
34910,Skip Sweeney,American,Male,1946.0,Unknown
34911,Spike Jonze,American,Male,1969.0,Unknown
34912,Stefan Moore,American,Male,1944.0,Unknown
34913,Stephen Beck,American,Male,1950.0,Unknown
34914,Stephen Laub,American,Male,1945.0,Unknown
34915,Steve Reinke,Canadian,Male,1963.0,Unknown
34916,Stuart Marshall,British,Male,1949.0,1993.0
34917,Stuart Sherman,American,Male,1946.0,2001.0
34918,Susan Milano,Nationality unknown,Female,Unknown,Unknown
34919,Teodoro Maus,Mexican,Male,1934.0,Unknown
34920,Thierry Kuntzel,French,Male,1948.0,2007.0
34921,Thomas Dolby,British,Male,1958.0,Unknown
34922,Toni Basil,American,Female,1943.0,Unknown
34923,Tsuneo Nakai,Japanese,Male,1947.0,Unknown
34924,Ulrike Rosenbach,German,Female,1943.0,Unknown
34925,Vanalyne Green,American,Female,1948.0,Unknown
34926,"Victor Masayesva, Jr.",Native American,Male,1951.0,Unknown
34928,William Dear,Canadian,Male,1944.0,Unknown
34929,Yasuo Shinohara,Japanese,Male,1952.0,Unknown
34930,Zacharias Kunuk,Canadian,Male,1957.0,Unknown
34931,Zbigniew Rybczynski,Polish,Male,1949.0,Unknown
34933,Mick Rock,British,Male,1949.0,Unknown
34934,Stanley Dorfman,Nationality unknown,Male,Unknown,Unknown
34935,Jim Yukich,Nationality unknown,Male,Unknown,Unknown
34936,Julien Temple,British,Male,1953.0,Unknown
34937,Tony Cokes,American,Male,1956.0,Unknown
34938,Tony Labat,American,Male,1951.0,Unknown
34939,Steve Barron,Nationality unknown,Male,Unknown,Unknown
34940,Tim Pope,British,Male,1956.0,Unknown
34943,Jean Baptises-Mondino,Nationality unknown,Male,Unknown,Unknown
34944,Gus Van Sant,American,Male,1952.0,Unknown
34945,Rudi Dolezal,Austrian,Male,1958.0,Unknown
34946,Hannes Rosacher,Austrian,Male,1952.0,Unknown
34947,Mark Romanek,American,Male,1959.0,Unknown
34948,Matthew Rolston,American,Male,Unknown,Unknown
34949,Sam Bayer,American,Male,Unknown,Unknown
34950,Floria Sigismondi,Italian,Female,Unknown,Unknown
34951,Dom + Nic,Nationality unknown,Gender unknown,Unknown,Unknown
34952,Walter Stern,Nationality unknown,Male,Unknown,Unknown
34953,Marcus Viner,Nationality unknown,Male,Unknown,Unknown
34979,Louis Lafon,French,Male,1870.0,1890.0
34990,Arista Records,Nationality unknown,Gender unknown,1974.0,Unknown
35002,Epic Records,Nationality unknown,Gender unknown,1953.0,Unknown
35022,Virgin Records,Nationality unknown,Gender unknown,1972.0,Unknown
35059,Typosophic Society,Nationality unknown,Gender unknown,Unknown,Unknown
35060,Typosophes sans frontieres,Nationality unknown,Gender unknown,Unknown,Unknown
35061,Malachi Farrell,Irish,Male,1970.0,Unknown
35062,Seamus Farrell,British,Male,1965.0,Unknown
35063,Filippo di Giovani,Italian,Male,Unknown,Unknown
35064,Fernando Palma de Rodriguez,Mexican,Male,Unknown,Unknown
35066,Hans Gross,Austrian,Male,1847.0,1915.0
35067,Peter Singer,Austrian,Male,1810.0,1882.0
35069,Hanns Horbiger,Austrian,Male,1860.0,1931.0
35070,Otto E. Rossler,German,Male,1940.0,Unknown
35075,Efrain Almeida,Brazilian,Male,1964.0,Unknown
35076,Gerhard Grossing,Austrian,Male,1957.0,Unknown
35080,Raimond Chaves,Colombian,Male,1963.0,Unknown
35082,Gilda Mantilla,Peruvian,Female,1967.0,Unknown
35086,Margaret E. Knight,American,Female,1838.0,1914.0
35105,Alfonso Bialetti,Italian,Male,1888.0,1970.0
35115,Karl Elsener,Swiss,Gender unknown,1860.0,1918.0
35122,Heinz Gappmayr,Austrian,Male,1925.0,Unknown
35129,"Bialetti Industrie Sp.A., Italy",Nationality unknown,Gender unknown,1919.0,Unknown
35130,Gertrud Fischbacher,Austrian,Female,1967.0,Unknown
35134,Harrell Fletcher,American,Male,1967.0,Unknown
35135,Meubles TV,French,Gender unknown,Unknown,Unknown
35143,Diller Scofidio + Renfro,Nationality unknown,Gender unknown,1979.0,Unknown
35145,Josephine Meckseper,German,Female,1964.0,Unknown
35152,Cao Guimarães,Brazilian,Male,1965.0,Unknown
35159,Cao Fei,Chinese,Female,1978.0,Unknown
35162,David Lamelas,Argentine,Male,1946.0,Unknown
35165,Brüder Rasch,German,Gender unknown,Unknown,Unknown
35204,Batiste Madalena,American,Male,1902.0,1988.0
35207,FXFOWLE,American,Gender unknown,1978.0,Unknown
35212,Shannon Ebner,American,Female,1971.0,Unknown
35225,Art Workers' Coalition,Nationality unknown,Gender unknown,Unknown,Unknown
35251,Sergej Jensen,Danish,Male,1973.0,Unknown
35252,Aernout Mik,Dutch,Male,1962.0,Unknown
35266,Harry Dodge,American,Female,1966.0,Unknown
35267,Stanya Kahn,American,Female,1968.0,Unknown
35270,Yui Kugimiya,Japanese,Female,1981.0,Unknown
35282,Seher Shah,Pakistani,Female,1975.0,Unknown
35285,Walid Raad,Lebanese,Male,1967.0,Unknown
35288,Joachim Koester,Danish,Male,1962.0,Unknown
35295,Alex Hubbard,American,Male,1975.0,Unknown
35333,Beca Lipscombe,British,Female,1973.0,Unknown
35340,Amar Kanwar,Indian,Male,1964.0,Unknown
35343,Atelier,British,Gender unknown,Unknown,Unknown
35380,A. Lawrence Kocher,American,Male,1885.0,1969.0
35392,Bani Abidi,Pakistani,Female,1971.0,Unknown
35399,Peter Roehr,German,Male,1944.0,1968.0
35401,Magis SpA,Nationality unknown,Gender unknown,1976.0,Unknown
35406,Liza Béar,British,Female,1955.0,Unknown
35409,Jarbes Lopes,Brazilian,Male,1964.0,Unknown
35419,Martin Campbell,New Zealander,Male,1943.0,Unknown
35420,Bonnie Camplin,British,Gender unknown,1970.0,Unknown
35421,Enrico David,Italian,Male,1966.0,Unknown
35422,Alasdair Gray,Scottish,Gender unknown,1934.0,Unknown
35423,Linder [Linda Sterling],British,Female,1954.0,Unknown
35425,Yeondoo Jung,Nationality unknown,Male,Unknown,Unknown
35426,Patty Chang,American,Female,1972.0,Unknown
35427,David Kelley,American,Male,1972.0,Unknown
35429,Julian Jarrold,British,Male,1960.0,Unknown
35430,Joshua Marston,American,Male,1968.0,Unknown
35431,Robert Rodriguez,American,Male,1968.0,Unknown
35432,Frank Miller,American,Male,1957.0,Unknown
35433,Paul Auster,American,Male,1947.0,Unknown
35434,Robert Shaye,Nationality unknown,Male,Unknown,Unknown
35435,Stephen Frears,British,Male,1941.0,Unknown
35436,Gavin Hood,Nationality unknown,Male,Unknown,Unknown
35437,Roger Michell,Nationality unknown,Male,Unknown,Unknown
35438,Ronald Bronstein,Nationality unknown,Male,Unknown,Unknown
35439,Derek Jarman,British,Male,1942.0,1994.0
35440,Pascale Ferran,French,Female,1960.0,Unknown
35448,Alexander Roitburd,Ukrainian,Male,1961.0,Unknown
35449,Alix Pearlstein,American,Female,1962.0,Unknown
35450,Anne Ramsden,Canadian,Female,1952.0,Unknown
35452,Barbara Hammann,German,Female,1945.0,Unknown
35453,Bernar Hébert,Canadian,Male,1961.0,Unknown
35455,Bob Snyder,American,Male,Unknown,Unknown
35460,Bruce Yonemoto,American,Male,1949.0,Unknown
35461,Norman Yonemoto,American,Male,1946.0,2014.0
35462,Ou Ning,Nationality unknown,Gender unknown,Unknown,Unknown
35463,Cara DeVito,American,Female,1951.0,Unknown
35465,Catalina Parra,Chilean,Female,1940.0,Unknown
35466,Chris Cunningham,British,Male,1970.0,Unknown
35467,Aphex Twin,British,Male,1971.0,Unknown
35468,Claudia Von Alemann,German,Female,1943.0,Unknown
35469,CADA (Colectivo Acciones de Arte),Chilean,Gender unknown,1979.0,1985.0
35470,Daizaburo Harada,Japanese,Male,1956.0,Unknown
35471,Haruhiko Shono,Japanese,Female,1960.0,Unknown
35472,Dan Sandin,American,Male,1942.0,Unknown
35473,Danièle Nyst,Belgian,Female,1942.0,1998.0
35474,Jacques Louis Nyst,Belgian,Male,1942.0,1995.0
35475,Danielle Jaeggi,Swiss,Female,1945.0,Unknown
35476,David Blair,Nationality unknown,Male,Unknown,Unknown
35477,David Claerbout,Belgian,Male,1969.0,Unknown
35478,David Cort,American,Male,1935.0,Unknown
35479,Deanna Kamiel,Canadian,Female,Unknown,Unknown
35480,Dennis Day,Canadian,Male,1960.0,Unknown
35482,Dimitrije Martinovic,Yugoslav,Male,1951.0,Unknown
35483,Disarmament Video Survey Collection,Nationality unknown,Gender unknown,Unknown,Unknown
35484,Donald Fagen,American,Male,1948.0,Unknown
35485,Doug Hall,American,Male,1944.0,Unknown
35486,Doug Melnyck,Canadian,Male,1952.0,Unknown
35487,Wim T Schippers,Dutch,Male,1942.0,Unknown
35496,Yoko Maruyama,Nationality unknown,Female,Unknown,Unknown
35497,Karen Ranucci,Nationality unknown,Female,Unknown,Unknown
35498,Victor Sanchez,Nationality unknown,Male,Unknown,Unknown
35499,Duan Jinchuan,Chinese,Female,1962.0,Unknown
35500,Ed Bowes,American,Male,1944.0,Unknown
35501,Edward Rankus,American,Male,1953.0,Unknown
35502,Elizabeth van der Zaag,Canadian,Female,1952.0,Unknown
35503,Ellen Spiro,American,Female,1964.0,Unknown
35504,Enrique Aguerre,Uruguayan,Male,1964.0,Unknown
35505,Eric Metcalfe,Canadian,Male,1940.0,Unknown
35506,Ernest Gusella,Canadian,Male,1941.0,Unknown
35507,Francesc Torres,Spanish,Male,1948.0,Unknown
35508,Fujiko Nakaya,Japanese,Female,1933.0,Unknown
35509,Hakudo Kobayashi,Japanese,Male,1944.0,Unknown
35510,Gabor Body,Hungarian,Male,1946.0,1985.0
35511,Garth Jennings,British,Male,1972.0,Unknown
35512,R.E.M.,Nationality unknown,Gender unknown,Unknown,Unknown
35513,Gloria Camiruaga,Chilean,Female,1940.0,2006.0
35514,Pablo Lavin,Chilean,Male,1948.0,Unknown
35515,Gusztáv Hámos,Hungarian,Male,1955.0,Unknown
35516,Guy Ben-Ner,Israeli,Male,1969.0,Unknown
35517,Hans Breder,German,Male,1935.0,Unknown
35518,Hironori Terai,Japanese,Male,1961.0,Unknown
35519,Hitoshi Takekiyo,Japanese,Male,1967.0,Unknown
35520,Ian Breakwell,British,Male,1943.0,2005.0
35522,Beryl Korot,American,Female,1945.0,Unknown
35523,Jan Peacock,Canadian,Female,1955.0,Unknown
35524,Jean Carlomusto,American,Female,1959.0,Unknown
35525,Jean-Baptiste Mondino,French,Male,1949.0,Unknown
35526,Jeanette Reinhardt,Canadian,Female,1954.0,Unknown
35529,Jöelle de la Casinière,French,Female,1944.0,Unknown
35530,John Adams,British,Male,1953.0,Unknown
35531,Jorge Furtado,Brazilian,Male,1959.0,Unknown
35532,Julie Gustafson,American,Female,1949.0,Unknown
35534,Jun Okazaki,Japanese,Male,1956.0,Unknown
35535,Emi Segawa,Japanese,Female,1959.0,1982.0
35537,Kathy High,American,Female,1954.0,Unknown
35538,Katsuhiro Yamaguchi,Japanese,Male,1928.0,Unknown
35539,Katsuya Taka,Japanese,Male,1963.0,Unknown
35540,Keigo Yamamoto,Japanese,Male,1936.0,Unknown
35541,Kit Galloway,American,Male,Unknown,Unknown
35542,Sherrie Rabinowitz,American,Female,Unknown,Unknown
35543,Klaudia Kemper,Chilean,Female,1966.0,Unknown
35544,Klaus vom Bruch,German,Male,1952.0,Unknown
35545,Heike-Melba Fendel,German,Female,1961.0,Unknown
35546,Ko Nakajima,Japanese,Male,1941.0,Unknown
35547,Koen Theys,Belgian,Male,1963.0,Unknown
35548,Kumiko Kushiyama,Japanese,Female,1959.0,Unknown
35549,Kunio Noda,Japanese,Male,1962.0,Unknown
35550,Laura Cottingham,American,Female,1959.0,Unknown
35551,Li Hong,Chinese,Female,1941.0,Unknown
35552,Liang Yue,Chinese,Female,1979.0,Unknown
35553,Linda Goode Bryant,American,Female,1949.0,Unknown
35554,Laura Poitras,American,Female,1964.0,Unknown
35555,Kim Tomczak,Canadian,Male,1952.0,Unknown
35557,Lu Chunsheng,Chinese,Female,1966.0,Unknown
35558,Luc Bourdon,Canadian,Male,Unknown,Unknown
35561,Lyn Blumenthal,American,Female,1949.0,1988.0
35562,Carole Klonarides,Nationality unknown,Female,Unknown,Unknown
35563,Madelon Hooykaas,Dutch,Female,1942.0,Unknown
35564,Elsa Stansfield,Scottish,Female,1945.0,2004.0
35565,Makoto Shinkai,Nationality unknown,Gender unknown,Unknown,Unknown
35566,Marcela Poch,Chilean,Female,1964.0,Unknown
35567,Marcelo Tas,Brazilian,Male,1959.0,Unknown
35568,Fernando Meirelles,Brazilian,Male,1955.0,Unknown
35569,Margaret Moores,Canadian,Female,Unknown,Unknown
35570,Max Almy,American,Female,1948.0,Unknown
35571,Maxi Cohen,American,Female,1949.0,Unknown
35573,Melodie McDaniel,Nationality unknown,Female,Unknown,Unknown
35574,Michael Klier,Czech,Male,1943.0,Unknown
35575,Michel Gondry,French,Male,1963.0,Unknown
35576,Olivier Gondry,French,Male,Unknown,Unknown
35577,Michelle Parkerson,American,Female,Unknown,Unknown
35578,Morihiro Wada,Japanese,Male,1947.0,2007.0
35579,Nan Hoover,American,Female,1931.0,2008.0
35580,Naoko Karotsuka,Japanese,Female,Unknown,Unknown
35581,Naoko Tosa,Japanese,Female,1961.0,Unknown
35582,Nelson Henricks,Canadian,Male,1963.0,Unknown
35583,Nestor Olhagaray,Chilean,Male,1946.0,Unknown
35584,New Orleans Video Access Center,Nationality unknown,Gender unknown,Unknown,Unknown
35585,Andy Kolker,Nationality unknown,Male,Unknown,Unknown
35586,Louis Alvarez,Nationality unknown,Male,Unknown,Unknown
35587,Nobuhiro Kawanaka,Japanese,Male,1941.0,Unknown
35588,Noriyuki Okuda,Japanese,Male,1940.0,Unknown
35591,Optic Nerve,Nationality unknown,Gender unknown,Unknown,Unknown
35592,Lynn Adler,Nationality unknown,Female,Unknown,Unknown
35593,Bill Bradbury,Nationality unknown,Male,Unknown,Unknown
35594,Osamu Nagata,Japanese,Male,1950.0,Unknown
35597,Dimitri Devyatkin,American,Male,1949.0,Unknown
35599,Paul Wong,Canadian,Male,1954.0,Unknown
35600,Paulette Phillips,Canadian,Female,1956.0,Unknown
35601,Geoffrey Shea,Canadian,Male,1958.0,Unknown
35602,Philip G. Atwell,American,Male,Unknown,Unknown
35603,Dr. Dre,American,Male,1965.0,Unknown
35604,Philip Virus,German,Male,1971.0,Unknown
35605,Alec Empire,German,Male,1972.0,Unknown
35608,Rafael França,Brazilian,Male,1957.0,1991.0
35609,Robert Morin,Canadian,Male,1949.0,Unknown
35610,Roman Coppola,American,Male,1965.0,Unknown
35611,Roman Maskalev,Kyrgyzstani,Male,1977.0,Unknown
35612,Maxim Boronilov,Kyrgyzstani,Male,1980.0,Unknown
35613,Ros Barron,American,Female,1933.0,Unknown
35615,Sachiko Hamada,Nationality unknown,Female,Unknown,Unknown
35616,Scott Sinkler,Nationality unknown,Male,Unknown,Unknown
35617,Dalibor Martinis,Croatian,Male,1947.0,Unknown
35618,Sara Diamond,American,Female,1954.0,Unknown
35620,Satoshi Ono,Japanese,Male,1977.0,Unknown
35622,Shoichiro Azuma,Japanese,Male,1957.0,Unknown
35623,Shuntaro Tanikawa,Japanese,Male,1931.0,Unknown
35624,Shuji Terayama,Japanese,Male,1935.0,1983.0
35625,Ween,Nationality unknown,Gender unknown,Unknown,Unknown
35626,Steve Fagin,American,Male,1946.0,Unknown
35627,Susan Rynard,Canadian,Female,1961.0,Unknown
35628,Takahiko Imura,Nationality unknown,Gender unknown,Unknown,Unknown
35629,Tetsuo Mizuno,Japanese,Male,1948.0,Unknown
35630,Tim Hope,Nationality unknown,Male,Unknown,Unknown
35631,King Biscuit Time,Nationality unknown,Gender unknown,Unknown,Unknown
35632,Tirtza Even,Israeli,Female,1963.0,Unknown
35633,Tom Sherman,Canadian,Male,1947.0,Unknown
35634,Tsurumaki Kazuya,Japanese,Male,1966.0,Unknown
35635,Vern Hume,Canadian,Male,1956.0,Unknown
35636,Victor Huey,Nationality unknown,Male,Unknown,Unknown
35637,Victor Lopes,Brazilian,Male,Unknown,Unknown
35638,Vincent Carelli,Brazilian,Male,1953.0,Unknown
35639,Wang Jianwei,Chinese,Male,1958.0,Unknown
35641,Xu Zhen,Chinese,Male,1977.0,Unknown
35642,Yang Zhenzhong,Chinese,Male,1968.0,Unknown
35643,Yau Ching,Chinese,Female,1966.0,Unknown
35644,Yoshiyuki Tomino,Japanese,Male,1941.0,Unknown
35645,Zhang Yuan,Chinese,Female,1963.0,Unknown
35646,Chi Jian,Nationality unknown,Male,Unknown,Unknown
35647,Zhou Xiaohu,Nationality unknown,Male,Unknown,Unknown
35660,Vega Films,Nationality unknown,Gender unknown,Unknown,Unknown
35672,Bick Productions,Nationality unknown,Gender unknown,Unknown,Unknown
35697,Perry Hoberman,American,Male,1954.0,Unknown
35717,Anita Thacher,Nationality unknown,Female,Unknown,Unknown
35728,Willem de Ridder,Dutch,Male,1939.0,Unknown
35733,German Bobe,Chilean,Male,1963.0,Unknown
35734,Video Information Center,Nationality unknown,Gender unknown,Unknown,Unknown
35744,deepdesign,Nationality unknown,Gender unknown,1995.0,Unknown
35745,"Tecnodelta S.p.A., Italy",Nationality unknown,Gender unknown,Unknown,Unknown
35746,Ivy Rutzky,Nationality unknown,Gender unknown,Unknown,Unknown
